Order ID,Order Date,Order Year,Sales person,Clubs,City,Product Category,Brand,Product Name,Quantity,Unit price,Unit cost,Sales,Cost
INV41061,08-Apr-25,2025,Mohammad Aslam,SRC Golf Club,Hyderabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,420","3,557","22,260","10,672"
INV41062,09-Apr-25,2025,Mohammad Aslam,Lahore Garrison Golf Club,Lahore,Bags,Wilson,Talus Stand Bag,1,"63,290","23,936","63,290","23,936"
INV41063,09-Apr-25,2025,Javeria Abbasi,Gujranwala Golf & Country Club,Gujranwala,Balls,Dunlop,Triad Golf Balls,5,"4,120","1,476","20,600","7,380"
INV41064,09-Apr-25,2025,Hina Sheikh,Islamabad Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"88,910","46,168","88,910","46,168"
INV41065,09-Apr-25,2025,Bisma Siddiqui,Airmen Golf Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"95,930","45,011","191,860","90,023"
INV41066,09-Apr-25,2025,Javeria Abbasi,Karachi Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"82,620","27,088","165,240","54,175"
INV41067,09-Apr-25,2025,Laiba Khan,Islamabad Golf Club,Islamabad,Bags,Callaway,Elyte Fairway C Stand Bag,2,"88,660","41,198","177,320","82,396"
INV41068,09-Apr-25,2025,Nadia Hussain,Airmen Golf Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,3,"86,930","41,198","260,790","123,593"
INV41069,09-Apr-25,2025,Kamran Ali,Rawalpindi Golf Club,Islamabad,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"79,800","27,088","79,800","27,088"
INV41070,09-Apr-25,2025,Laiba Khan,Rumanza Golf & Country Club,Multan,Irons,Titleist,T150 Black,2,"61,770","22,838","123,540","45,677"
INV41071,09-Apr-25,2025,Kamran Ali,Islamabad Golf Club,Islamabad,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"76,240","27,088","152,480","54,175"
INV41072,09-Apr-25,2025,Laiba Khan,Gujranwala Golf & Country Club,Gujranwala,Balls,Dunlop,Triad Golf Balls,2,"4,670","1,476","9,340","2,952"
INV41073,09-Apr-25,2025,Laiba Khan,Islamabad Golf Club,Islamabad,Irons,Callaway,Elyte X Irons,1,"91,230","48,006","91,230","48,006"
INV41074,09-Apr-25,2025,Dania Ahmed,SRC Golf Club,Hyderabad,Balls,Callaway,Chrome Tour,5,"4,440","1,625","22,200","8,123"
INV41075,09-Apr-25,2025,Imran Khan,Lahore Garrison Golf Club,Lahore,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"92,960","45,011","185,920","90,023"
INV41076,10-Apr-25,2025,Ehsan Malik,Rumanza Golf & Country Club,Multan,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"92,890","46,168","185,780","92,337"
INV41077,10-Apr-25,2025,Rabia Butt,Gujranwala Golf & Country Club,Gujranwala,Bags,Callaway,Elyte Fairway C Stand Bag,2,"96,940","41,198","193,880","82,396"
INV41078,10-Apr-25,2025,Mohammad Aslam,Islamabad Golf Club,Islamabad,Bags,Callaway,Elyte Fairway C Stand Bag,1,"91,970","41,198","91,970","41,198"
INV41079,10-Apr-25,2025,Omais Farooqi,Rawalpindi Golf Club,Islamabad,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"77,010","27,088","77,010","27,088"
INV41080,10-Apr-25,2025,Omais Farooqi,Defence Raya Golf Club,Lahore,Bags,Wilson,Talus Stand Bag,1,"70,470","23,936","70,470","23,936"
INV41081,10-Apr-25,2025,Kamran Ali,SRC Golf Club,Hyderabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"95,420","45,011","95,420","45,011"
INV41082,10-Apr-25,2025,Ehsan Malik,Arabian Sea Country Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,2,"84,280","41,198","168,560","82,396"
INV41083,10-Apr-25,2025,Nadia Hussain,Multan Golf Club,Multan,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"97,730","46,168","97,730","46,168"
INV41084,10-Apr-25,2025,Mohammad Aslam,Gujranwala Golf & Country Club,Gujranwala,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"99,560","46,168","199,120","92,337"
INV41085,10-Apr-25,2025,Qasim Jafri,Karachi Golf Club,Karachi,Irons,Titleist,T150 Black,2,"63,140","22,838","126,280","45,677"
INV41086,10-Apr-25,2025,Shahbaz Khan,Arabian Sea Country Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"77,970","27,088","155,940","54,175"
INV41087,10-Apr-25,2025,Ali Khan,Airmen Golf Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,3,"96,570","41,198","289,710","123,593"
INV41088,10-Apr-25,2025,Javeria Abbasi,DHA Golf Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,3,"95,020","41,198","285,060","123,593"
INV41089,10-Apr-25,2025,Mohammad Aslam,Multan Golf Club,Multan,Irons,Wilson,DYNAPWR Steel Irons,2,"38,530","18,235","77,060","36,470"
INV41090,11-Apr-25,2025,Omais Farooqi,Gujranwala Golf & Country Club,Gujranwala,Bags,Callaway,Elyte Fairway C Stand Bag,2,"83,440","41,198","166,880","82,396"
INV41091,11-Apr-25,2025,Kamran Ali,Gujranwala Golf & Country Club,Gujranwala,Irons,Wilson,DYNAPWR Steel Irons,1,"42,460","18,235","42,460","18,235"
INV41092,11-Apr-25,2025,Tasneem Rizvi,Defence Raya Golf Club,Lahore,Balls,Titleist,Titleist Velocity,3,"4,640","1,733","13,920","5,198"
INV41093,11-Apr-25,2025,Omais Farooqi,Defence Raya Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,410","3,557","22,230","10,672"
INV41094,11-Apr-25,2025,Nadia Hussain,Margalla Greens Golf Club,Islamabad,Bags,Callaway,Elyte Fairway C Stand Bag,2,"92,760","41,198","185,520","82,396"
INV41095,11-Apr-25,2025,Ehsan Malik,Lahore Gymkhana Golf Club,Lahore,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"103,330","46,168","206,660","92,337"
INV41096,11-Apr-25,2025,Shahbaz Khan,DHA Golf Club,Karachi,Balls,Titleist,Titleist Velocity,3,"5,200","1,733","15,600","5,198"
INV41097,11-Apr-25,2025,Hina Sheikh,Airmen Golf Club,Karachi,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"97,940","46,168","97,940","46,168"
INV41098,11-Apr-25,2025,Omais Farooqi,Rumanza Golf & Country Club,Multan,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"88,630","46,168","88,630","46,168"
INV41099,11-Apr-25,2025,Omais Farooqi,Multan Golf Club,Multan,Bags,Wilson,Talus Stand Bag,1,"66,880","23,936","66,880","23,936"
INV41100,11-Apr-25,2025,Hina Sheikh,Airmen Golf Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,3,"89,140","41,198","267,420","123,593"
INV41101,11-Apr-25,2025,Rabia Butt,Lahore Gymkhana Golf Club,Lahore,Irons,Titleist,T150 Black,2,"60,080","22,838","120,160","45,677"
INV41102,11-Apr-25,2025,Hina Sheikh,Defence Raya Golf Club,Lahore,Bags,Callaway,Elyte Fairway C Stand Bag,3,"88,000","41,198","264,000","123,593"
INV41103,11-Apr-25,2025,Omais Farooqi,Rawalpindi Golf Club,Islamabad,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"75,330","27,088","150,660","54,175"
INV41104,11-Apr-25,2025,Chaudhry Kamil,Karachi Golf Club,Karachi,Balls,Callaway,Chrome Tour,1,"4,420","1,625","4,420","1,625"
INV41105,11-Apr-25,2025,Shahbaz Khan,Gujranwala Golf & Country Club,Gujranwala,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"73,840","27,088","73,840","27,088"
INV41106,12-Apr-25,2025,Ali Khan,Margalla Greens Golf Club,Islamabad,Balls,Titleist,Titleist Velocity,4,"4,940","1,733","19,760","6,931"
INV41107,12-Apr-25,2025,Javeria Abbasi,Islamabad Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"104,030","46,168","104,030","46,168"
INV41108,12-Apr-25,2025,Gulraiz Ansari,Airmen Golf Club,Karachi,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"90,240","46,168","180,480","92,337"
INV41109,12-Apr-25,2025,Fatima Raza,Defence Raya Golf Club,Lahore,Bags,Wilson,Talus Stand Bag,1,"68,520","23,936","68,520","23,936"
INV41110,12-Apr-25,2025,Imran Khan,Defence Raya Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,4,"4,420","1,476","17,680","5,904"
INV41111,12-Apr-25,2025,Gulraiz Ansari,Airmen Golf Club,Karachi,Balls,Dunlop,Triad Golf Balls,1,"4,610","1,476","4,610","1,476"
INV41112,12-Apr-25,2025,Chaudhry Kamil,SRC Golf Club,Hyderabad,Balls,Titleist,Titleist Velocity,1,"4,650","1,733","4,650","1,733"
INV41113,12-Apr-25,2025,Dania Ahmed,Rawalpindi Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,5,"7,420","3,557","37,100","17,787"
INV41114,12-Apr-25,2025,Bisma Siddiqui,Rumanza Golf & Country Club,Multan,Bags,Callaway,Elyte Fairway C Stand Bag,2,"82,600","41,198","165,200","82,396"
INV41115,12-Apr-25,2025,Tasneem Rizvi,Lahore Garrison Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,4,"4,310","1,476","17,240","5,904"
INV41116,12-Apr-25,2025,Omais Farooqi,Defence Raya Golf Club,Lahore,Bags,Wilson,Talus Stand Bag,1,"68,360","23,936","68,360","23,936"
INV41117,12-Apr-25,2025,Ehsan Malik,Karachi Golf Club,Karachi,Irons,Titleist,T150 Black,2,"59,670","22,838","119,340","45,677"
INV41118,13-Apr-25,2025,Mohammad Aslam,Islamabad Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,2,"39,180","18,235","78,360","36,470"
INV41119,13-Apr-25,2025,Kamran Ali,Defence Raya Golf Club,Lahore,Irons,Titleist,T150 Black,2,"61,360","22,838","122,720","45,677"
INV41120,13-Apr-25,2025,Tasneem Rizvi,Gujranwala Golf & Country Club,Gujranwala,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"95,500","45,011","191,000","90,023"
INV41121,13-Apr-25,2025,Perveen Akhtar,Lahore Garrison Golf Club,Lahore,Bags,Callaway,Elyte Fairway C Stand Bag,2,"92,900","41,198","185,800","82,396"
INV41122,13-Apr-25,2025,Kamran Ali,Gujranwala Golf & Country Club,Gujranwala,Balls,Titleist,Titleist Velocity,5,"5,310","1,733","26,550","8,664"
INV41123,13-Apr-25,2025,Shahbaz Khan,SRC Golf Club,Hyderabad,Balls,Dunlop,Triad Golf Balls,1,"4,110","1,476","4,110","1,476"
INV41124,13-Apr-25,2025,Kamran Ali,Karachi Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,530","3,557","30,120","14,230"
INV41125,13-Apr-25,2025,Dania Ahmed,Defence Raya Golf Club,Lahore,Bags,Callaway,Elyte Fairway C Stand Bag,1,"89,390","41,198","89,390","41,198"
INV41126,14-Apr-25,2025,Mohammad Aslam,Airmen Golf Club,Karachi,Irons,Callaway,Elyte X Irons,3,"92,430","48,006","277,290","144,018"
INV41127,14-Apr-25,2025,Perveen Akhtar,Airmen Golf Club,Karachi,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"103,660","46,168","207,320","92,337"
INV41128,14-Apr-25,2025,Omais Farooqi,Multan Golf Club,Multan,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,420","3,557","7,420","3,557"
INV41129,14-Apr-25,2025,Omais Farooqi,SRC Golf Club,Hyderabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"94,440","45,011","94,440","45,011"
INV41130,14-Apr-25,2025,Kamran Ali,Multan Golf Club,Multan,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"93,460","45,011","186,920","90,023"
INV41131,14-Apr-25,2025,Nadia Hussain,Rawalpindi Golf Club,Islamabad,Bags,Wilson,Talus Stand Bag,1,"66,660","23,936","66,660","23,936"
INV41132,14-Apr-25,2025,Nadia Hussain,Airmen Golf Club,Karachi,Irons,Titleist,T150 Black,2,"59,310","22,838","118,620","45,677"
INV41133,14-Apr-25,2025,Javeria Abbasi,Multan Golf Club,Multan,Irons,Titleist,T150 Black,2,"61,030","22,838","122,060","45,677"
INV41134,14-Apr-25,2025,Ehsan Malik,Airmen Golf Club,Karachi,Balls,Dunlop,Triad Golf Balls,3,"4,530","1,476","13,590","4,428"
INV41135,14-Apr-25,2025,Nadia Hussain,Margalla Greens Golf Club,Islamabad,Balls,Dunlop,Triad Golf Balls,3,"4,480","1,476","13,440","4,428"
INV41136,15-Apr-25,2025,Hina Sheikh,Lahore Gymkhana Golf Club,Lahore,Balls,Callaway,Chrome Tour,1,"4,530","1,625","4,530","1,625"
INV41137,15-Apr-25,2025,Hina Sheikh,SRC Golf Club,Hyderabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"99,890","45,011","199,780","90,023"
INV41138,15-Apr-25,2025,Omais Farooqi,SRC Golf Club,Hyderabad,Balls,Titleist,Titleist Velocity,5,"5,460","1,733","27,300","8,664"
INV41139,15-Apr-25,2025,Mohammad Aslam,Lahore Garrison Golf Club,Lahore,Balls,Titleist,Titleist Velocity,1,"4,890","1,733","4,890","1,733"
INV41140,15-Apr-25,2025,Kamran Ali,Defence Raya Golf Club,Lahore,Bags,Callaway,Elyte Fairway C Stand Bag,1,"91,220","41,198","91,220","41,198"
INV41141,15-Apr-25,2025,Shahbaz Khan,DHA Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,460","3,557","7,460","3,557"
INV41142,15-Apr-25,2025,Fatima Raza,DHA Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,5,"7,410","3,557","37,050","17,787"
INV41143,15-Apr-25,2025,Nadia Hussain,Arabian Sea Country Club,Karachi,Irons,Titleist,T150 Black,2,"59,060","22,838","118,120","45,677"
INV41144,15-Apr-25,2025,Omais Farooqi,Defence Raya Golf Club,Lahore,Balls,Titleist,Titleist Velocity,3,"4,990","1,733","14,970","5,198"
INV41145,15-Apr-25,2025,Tasneem Rizvi,Arabian Sea Country Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"98,600","45,011","98,600","45,011"
INV41146,15-Apr-25,2025,Nadia Hussain,DHA Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"78,380","27,088","156,760","54,175"
INV41147,15-Apr-25,2025,Tasneem Rizvi,Airmen Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,510","3,557","22,530","10,672"
INV41148,15-Apr-25,2025,Ali Khan,Rumanza Golf & Country Club,Multan,Irons,Titleist,T150 Black,1,"61,150","22,838","61,150","22,838"
INV41149,15-Apr-25,2025,Rabia Butt,Multan Golf Club,Multan,Balls,Callaway,Chrome Tour,2,"3,910","1,625","7,820","3,249"
INV41150,16-Apr-25,2025,Gulraiz Ansari,DHA Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"75,040","27,088","150,080","54,175"
INV41151,16-Apr-25,2025,Kamran Ali,Karachi Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"63,480","23,936","63,480","23,936"
INV41152,16-Apr-25,2025,Shahbaz Khan,Gujranwala Golf & Country Club,Gujranwala,Bags,Callaway,Elyte Fairway C Stand Bag,1,"98,960","41,198","98,960","41,198"
INV41153,16-Apr-25,2025,Dania Ahmed,Margalla Greens Golf Club,Islamabad,Bags,Wilson,Talus Stand Bag,1,"69,530","23,936","69,530","23,936"
INV41154,16-Apr-25,2025,Kamran Ali,Lahore Gymkhana Golf Club,Lahore,Balls,Callaway,Chrome Tour,1,"4,540","1,625","4,540","1,625"
INV41155,16-Apr-25,2025,Fatima Raza,Gujranwala Golf & Country Club,Gujranwala,Balls,Tigerline Golf,Tigerline TOUR MAX DT,2,"7,400","3,557","14,800","7,115"
INV41156,16-Apr-25,2025,Dania Ahmed,Defence Raya Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,280","3,557","7,280","3,557"
INV41157,16-Apr-25,2025,Shahbaz Khan,Airmen Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"65,880","23,936","65,880","23,936"
INV41158,16-Apr-25,2025,Chaudhry Kamil,Karachi Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"68,720","23,936","68,720","23,936"
INV41159,16-Apr-25,2025,Mohammad Aslam,DHA Golf Club,Karachi,Balls,Callaway,Chrome Tour,5,"4,460","1,625","22,300","8,123"
INV41160,16-Apr-25,2025,Laiba Khan,Defence Raya Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,520","3,557","30,080","14,230"
INV41161,16-Apr-25,2025,Hina Sheikh,SRC Golf Club,Hyderabad,Balls,Callaway,Chrome Tour,3,"3,990","1,625","11,970","4,874"
INV41162,16-Apr-25,2025,Ali Khan,Margalla Greens Golf Club,Islamabad,Balls,Dunlop,Triad Golf Balls,1,"4,600","1,476","4,600","1,476"
INV41163,17-Apr-25,2025,Qasim Jafri,Lahore Garrison Golf Club,Lahore,Balls,Callaway,Chrome Tour,4,"4,470","1,625","17,880","6,498"
INV41164,17-Apr-25,2025,Ali Khan,Lahore Garrison Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,430","3,557","29,720","14,230"
INV41165,17-Apr-25,2025,Shahbaz Khan,Defence Raya Golf Club,Lahore,Balls,Callaway,Chrome Tour,5,"4,460","1,625","22,300","8,123"
INV41166,17-Apr-25,2025,Javeria Abbasi,Rawalpindi Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"99,350","46,168","99,350","46,168"
INV41167,17-Apr-25,2025,Hina Sheikh,Lahore Gymkhana Golf Club,Lahore,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"75,650","27,088","75,650","27,088"
INV41168,17-Apr-25,2025,Laiba Khan,Gujranwala Golf & Country Club,Gujranwala,Irons,Wilson,DYNAPWR Steel Irons,1,"40,610","18,235","40,610","18,235"
INV41169,17-Apr-25,2025,Perveen Akhtar,DHA Golf Club,Karachi,Irons,Titleist,T150 Black,1,"61,320","22,838","61,320","22,838"
INV41170,18-Apr-25,2025,Omais Farooqi,Gujranwala Golf & Country Club,Gujranwala,Irons,Callaway,Elyte X Irons,2,"97,400","48,006","194,800","96,012"
INV41171,18-Apr-25,2025,Kamran Ali,Rumanza Golf & Country Club,Multan,Irons,Callaway,Elyte X Irons,2,"98,940","48,006","197,880","96,012"
INV41172,18-Apr-25,2025,Ehsan Malik,Islamabad Golf Club,Islamabad,Irons,Callaway,Elyte X Irons,3,"105,050","48,006","315,150","144,018"
INV41173,18-Apr-25,2025,Dania Ahmed,Rawalpindi Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"89,630","46,168","179,260","92,337"
INV41174,18-Apr-25,2025,Kamran Ali,Rumanza Golf & Country Club,Multan,Irons,Titleist,T150 Black,2,"61,170","22,838","122,340","45,677"
INV41175,18-Apr-25,2025,Ehsan Malik,Airmen Golf Club,Karachi,Balls,Titleist,Titleist Velocity,5,"4,870","1,733","24,350","8,664"
INV41176,18-Apr-25,2025,Dania Ahmed,Multan Golf Club,Multan,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"90,660","46,168","181,320","92,337"
INV41177,18-Apr-25,2025,Ehsan Malik,Rumanza Golf & Country Club,Multan,Bags,Wilson,Talus Stand Bag,1,"68,070","23,936","68,070","23,936"
INV41178,18-Apr-25,2025,Nadia Hussain,Karachi Golf Club,Karachi,Irons,Titleist,T150 Black,2,"60,880","22,838","121,760","45,677"
INV41179,18-Apr-25,2025,Dania Ahmed,Rumanza Golf & Country Club,Multan,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"88,770","46,168","177,540","92,337"
INV41180,18-Apr-25,2025,Chaudhry Kamil,Rumanza Golf & Country Club,Multan,Balls,Callaway,Chrome Tour,4,"4,150","1,625","16,600","6,498"
INV41181,18-Apr-25,2025,Tasneem Rizvi,Gujranwala Golf & Country Club,Gujranwala,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,320","3,557","21,960","10,672"
INV41182,18-Apr-25,2025,Qasim Jafri,Defence Raya Golf Club,Lahore,Irons,Titleist,T150 Black,2,"59,080","22,838","118,160","45,677"
INV41183,18-Apr-25,2025,Perveen Akhtar,Defence Raya Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,3,"4,270","1,476","12,810","4,428"
INV41184,19-Apr-25,2025,Perveen Akhtar,Gujranwala Golf & Country Club,Gujranwala,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"95,620","45,011","95,620","45,011"
INV41185,19-Apr-25,2025,Fatima Raza,Gujranwala Golf & Country Club,Gujranwala,Irons,Callaway,Elyte X Irons,2,"89,920","48,006","179,840","96,012"
INV41186,19-Apr-25,2025,Mohammad Aslam,Karachi Golf Club,Karachi,Balls,Titleist,Titleist Velocity,2,"5,240","1,733","10,480","3,466"
INV41187,19-Apr-25,2025,Ehsan Malik,DHA Golf Club,Karachi,Irons,Titleist,T150 Black,2,"62,460","22,838","124,920","45,677"
INV41188,19-Apr-25,2025,Hina Sheikh,DHA Golf Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"94,210","45,011","188,420","90,023"
INV41189,19-Apr-25,2025,Perveen Akhtar,Defence Raya Golf Club,Lahore,Irons,Titleist,T150 Black,1,"61,700","22,838","61,700","22,838"
INV41190,19-Apr-25,2025,Nadia Hussain,Karachi Golf Club,Karachi,Balls,Callaway,Chrome Tour,1,"3,860","1,625","3,860","1,625"
INV41191,19-Apr-25,2025,Omais Farooqi,Margalla Greens Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,2,"7,260","3,557","14,520","7,115"
INV41192,19-Apr-25,2025,Shahbaz Khan,Islamabad Golf Club,Islamabad,Irons,Titleist,T150 Black,1,"60,200","22,838","60,200","22,838"
INV41193,19-Apr-25,2025,Perveen Akhtar,SRC Golf Club,Hyderabad,Balls,Titleist,Titleist Velocity,1,"4,690","1,733","4,690","1,733"
INV41194,19-Apr-25,2025,Laiba Khan,Lahore Gymkhana Golf Club,Lahore,Irons,Titleist,T150 Black,2,"64,520","22,838","129,040","45,677"
INV41195,19-Apr-25,2025,Imran Khan,Rumanza Golf & Country Club,Multan,Irons,Wilson,DYNAPWR Steel Irons,1,"39,620","18,235","39,620","18,235"
INV41196,19-Apr-25,2025,Perveen Akhtar,SRC Golf Club,Hyderabad,Balls,Titleist,Titleist Velocity,3,"5,110","1,733","15,330","5,198"
INV41197,19-Apr-25,2025,Ali Khan,Airmen Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,270","3,557","7,270","3,557"
INV41198,19-Apr-25,2025,Imran Khan,Airmen Golf Club,Karachi,Irons,Wilson,DYNAPWR Steel Irons,1,"41,420","18,235","41,420","18,235"
INV41199,20-Apr-25,2025,Qasim Jafri,Margalla Greens Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,260","3,557","29,040","14,230"
INV41200,20-Apr-25,2025,Mohammad Aslam,Rumanza Golf & Country Club,Multan,Balls,Titleist,Titleist Velocity,4,"5,320","1,733","21,280","6,931"
INV41201,20-Apr-25,2025,Hina Sheikh,Lahore Garrison Golf Club,Lahore,Bags,Callaway,Elyte Fairway C Stand Bag,2,"87,170","41,198","174,340","82,396"
INV41202,20-Apr-25,2025,Laiba Khan,Margalla Greens Golf Club,Islamabad,Balls,Dunlop,Triad Golf Balls,4,"4,400","1,476","17,600","5,904"
INV41203,20-Apr-25,2025,Dania Ahmed,Margalla Greens Golf Club,Islamabad,Balls,Dunlop,Triad Golf Balls,2,"4,500","1,476","9,000","2,952"
INV41204,20-Apr-25,2025,Tasneem Rizvi,Defence Raya Golf Club,Lahore,Balls,Callaway,Chrome Tour,2,"3,930","1,625","7,860","3,249"
INV41205,21-Apr-25,2025,Rabia Butt,Karachi Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,5,"7,350","3,557","36,750","17,787"
INV41206,21-Apr-25,2025,Mohammad Aslam,Airmen Golf Club,Karachi,Irons,Titleist,T150 Black,2,"60,800","22,838","121,600","45,677"
INV41207,21-Apr-25,2025,Ehsan Malik,Defence Raya Golf Club,Lahore,Balls,Callaway,Chrome Tour,2,"3,970","1,625","7,940","3,249"
INV41208,21-Apr-25,2025,Tasneem Rizvi,Lahore Gymkhana Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,5,"7,520","3,557","37,600","17,787"
INV41209,21-Apr-25,2025,Tasneem Rizvi,Defence Raya Golf Club,Lahore,Irons,Wilson,DYNAPWR Steel Irons,1,"39,300","18,235","39,300","18,235"
INV41210,21-Apr-25,2025,Javeria Abbasi,Rawalpindi Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,400","3,557","22,200","10,672"
INV41211,21-Apr-25,2025,Gulraiz Ansari,Lahore Gymkhana Golf Club,Lahore,Irons,Titleist,T150 Black,2,"61,300","22,838","122,600","45,677"
INV41212,21-Apr-25,2025,Qasim Jafri,Multan Golf Club,Multan,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"81,730","27,088","163,460","54,175"
INV41213,21-Apr-25,2025,Rabia Butt,Margalla Greens Golf Club,Islamabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"93,760","45,011","187,520","90,023"
INV41214,21-Apr-25,2025,Laiba Khan,Karachi Golf Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,3,"95,050","41,198","285,150","123,593"
INV41215,21-Apr-25,2025,Omais Farooqi,Lahore Gymkhana Golf Club,Lahore,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"94,770","46,168","94,770","46,168"
INV41216,22-Apr-25,2025,Ehsan Malik,Defence Raya Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,2,"4,230","1,476","8,460","2,952"
INV41217,22-Apr-25,2025,Tasneem Rizvi,Defence Raya Golf Club,Lahore,Irons,Wilson,DYNAPWR Steel Irons,1,"38,860","18,235","38,860","18,235"
INV41218,22-Apr-25,2025,Perveen Akhtar,Islamabad Golf Club,Islamabad,Bags,Wilson,Talus Stand Bag,1,"69,210","23,936","69,210","23,936"
